"export-world data (NetLogo 5.3)"
"map-editor.nlogo"
"03/27/2016 23:06:56:491 +0200"

"RANDOM STATE"
"0 0 -1727483681 8 0.0 false -1548363852 1498344610 -792142160 1670417631 109643959 -575127863 1191867906 -1221805385 -1908248017 233320925 1270638890 297676718 -188802470 1595187547 782298490 -1576414880 -2069397387 -1266663234 -1844676314 -1776307330 -850512364 578097736 615510982 819628662 734633428 -2032317866 -206138829 -1893707598 -331256164 2067694738 -1533294725 1913685353 884613955 955578365 -1819728610 1071921275 1140492375 1756316078 1213943696 -941404422 -222671925 1836862918 -1707353337 345554559 573898759 1316687359 1753170005 1543673322 1325125595 2126795147 -1280360038 802198389 449231226 -1365354455 882945874 2018143042 -1924370268 916648940 -878622988 -1028616320 -1704933972 1730606572 -202691189 -266403443 2092387516 -395996490 -72576488 2048454570 1096278676 1411667156 636725061 1702357061 -64645084 240348749 -2106310551 488288498 1037048489 -709881 -438071947 2098088534 134253984 -268549791 -273944741 -477350746 1813411670 -282928664 -123842089 697121692 -1995329556 1804919225 687045261 -1318198759 46421187 1121763517 1581096247 6047313 102111208 274856770 924979295 557822497 -1511876165 1388144210 1552210419 -1115000103 696849231 -261680722 -1597932662 1641076849 -845400903 611632590 673416653 1433091466 681337980 -255996080 -208880982 -1698674805 258807383 90671472 -1081514684 2122989960 1023621031 10945031 -348519298 1266509382 511207514 1480658501 -1042999754 -1236143083 1941982453 -1484007778 1283281631 307152996 1200134776 -191977364 -20702959 500540658 -563113539 344211655 -1337379861 -1706583529 -873735177 -391846629 630322280 565690709 -2137551040 -93706228 -1083018680 -736031927 253748965 -1937064010 -1092263102 -4523493 37811993 -182892460 1655437731 -198024748 -1883948080 58118412 -1389580599 935070190 -304800435 770388366 -661561457 -1276781475 -957144006 -1540196536 366185503 -49399050 -203982294 369053780 257810773 -1995851015 -574355739 226560828 -1640923159 -412721011 1324526292 -250770739 -220678606 -1887244932 296491562 1774778336 97580677 -348685313 -964613367 1779679434 1153894437 -1134477668 363513731 1489666386 1807306101 1967623191 2045672325 -1729765587 836741536 -1583961642 -1340887819 -432277374 -720634550 -167295835 1198891011 -1498442316 -151397971 -1808445257 1989123077 -471999168 -1027403176 -1055559968 929529704 1631766351 31097977 -263462082 -1019932122 1745175402 1896041988 1576251569 1727542099 -1923599774 809979081 -502518382 -775626533 -236797864 150128552 -1379114060 1741122038 -517679540 -1854353136 -1737506397 -1655071790 -472407433 2066851370 344352011 1561303961 -1567602439 187022407 1945132177 404252113 1927298080 1852724956 -1640999310 1505423381 254193464 -1620764636 445552351 570970051 657827763 952509491 114456293 1226483233 -2064444106 1005096916 1641104908 976248252 2128595943 -1055312041 311305632 1010232324 -808421165 438426821 1866714998 -569019478 -98271980 934824923 1782093662 1340671552 584465477 -1853797478 -742473936 1508583965 815400571 -1045624120 649458315 -476538566 1857302781 -299832873 1895593129 -503724252 1251238583 1778705039 -330593157 510622783 -2044647986 707262695 312820810 -1491742086 396239100 824561256 -1518357439 1335132154 1806666859 -737338505 -9766677 -703716391 1364076534 1841649390 56365190 2143859533 -863715052 235270887 232582436 -2001532775 -1473180150 -744827023 693257373 -81276453 1235110024 -2145085570 -621146106 -1503705224 886378006 -1613336511 -1413412148 -1811395107 -1225640030 1317746339 116274474 -367626386 1654423843 232486951 1060701268 1425894264 -1077657655 1196132464 -1910923827 -864663863 351600499 281790266 -1277957453 -68782320 384051221 1253967456 -1268825172 -1869165438 1806779670 -1161102022 722446843 -1096278598 -468617707 -480026047 -1831661017 -790615940 700467896 1152528029 1888604891 -546985076 834737525 166377418 -266347168 765774042 -1469660008 1454699621 1803300782 1445793913 640808124 -695861520 97174521 -1866241706 -165924189 -1062699009 -1148446964 1800451755 -1838716088 762559425 -110197641 -1001545326 1891245859 -686804848 1492348374 -1161825865 -1414952487 -514123509 -798306743 -2060915394 1389621781 2062276184 -776542442 -1829241542 401176151 -1992148065 212667950 854229678 -1397576730 -1700317298 -1608485202 1042246670 1125197314 2101818326 -1138859885 1125390993 1403822709 1477627149 -772081366 1389862850 1384715029 -618189516 9096423 -1265486135 -424111258 -571980521 1853560854 1655483292 -1402289333 2069998735 202206517 1376741908 794281375 -588497046 952109057 1838892921 1229698125 -1935732172 1488855167 1950599928 479220022 965910102 792656941 -14560283 506696117 180728985 -1969616020 1873969637 -1180590570 1802230639 -1652829310 -1390192121 -1644427795 1225806783 676714825 -588327218 -1061523427 -1104152047 -1316952520 -1715561189 1041940476 -456188364 2008787189 300251101 -365546839 -1442434028 -1961920793 -474026991 2101521671 -567109421 805509550 -995628440 1203372150 1955024259 -1280395388 1755185524 -1735779435 22157429 -1779078263 2022461081 -967724360 1085273294 1036522155 -1851400748 1100277611 1207666579 1947540844 2071974213 616248319 70060841 -139885751 -634591088 992514782 2050867468 206308048 -401841929 -487374210 -1031457479 -436206482 -616178364 -110761831 1923356303 8558724 1417473040 1937417535 970858225 999229664 -1271426297 1630611265 846575189 -895524107 -1208621447 752718577 1406715548 -723894136 1812032365 1369240642 -1204089811 -473906251 673684412 -1985940509 1122210892 -1763093440 -779679785 482745969 -2039996393 646867004 1815236584 -754950812 49296451 1323305917 -1216855663 -1053186 825541031 1778808140 1725116917 -155376689 675443696 -833471403 -1066079767 961675654 1731508588 -1274480319 -68726473 508831199 1503913323 1025497252 1510191934 -78443630 168231876 43877222 -1787207131 390604920 1785487067 1912472094 -1998387197 2069023215 703250144 790352502 -309939888 1702757899 265929109 -1415468070 350068225 -1142388528 -407997604 1871511569 1175350224 831254530 935453468 -340510861 -1772089699 2069056824 -799626703 -203197501 -1234137754 917077683 1182471562 972297148 2110429842 215230523 295255783 -1849918059 -1633637040 -546978850 540060712 -1016679446 1960283932 -1986250933 -1110217847 2011588391 -1118982336 1788570207 1029949969 -1471128710 2003134279 -1723509005 1065425793 -1580942929 1390082938 1896496187 -165958342 -963599720 -1285984135 1968033730 285534392 197003506 944930119 1048061065 -540784285 -107613482 -1284402809 -281056485 1957316140 219735937 -524010202 -307360868 112686351 551148283 1101108144 1330263000 1058377305 -1431688327 -1113225601 -5471169 -679238253 941865743 607438481 -323644567 -1215656442 1459977958 -1994368167 550447489 -598991485 -813951484 440080162 197414599 -1836915517 -469904735 -393372042 1612701989 2016347629 2023781865 1632584562 -576262921 -1265072426 374723107 -983282171 2079059806 2066881475 -448209645"

"GLOBALS"
"min-pxcor","max-pxcor","min-pycor","max-pycor","perspective","subject","nextIndex","directed-links","ticks","map-name","patches-size","tool","world-size"
"0","50","0","50","0","nobody","2","""NEITHER""","-1","""2""","10","""Draw Metal""","25"

"TURTLES"
"who","color","heading","xcor","ycor","shape","label","label-color","breed","hidden?","size","pen-size","pen-mode"
"0","15","147","12","20","""star""","""""","9.9","{breed bases}","false","1","1","""up"""
"1","9.9","146","43","34","""star""","""""","9.9","{breed bases}","false","1","1","""up"""

"PATCHES"
"pxcor","pycor","pcolor","plabel","plabel-color"
"0","50","105","""""","9.9"
"1","50","105","""""","9.9"
"2","50","105","""""","9.9"
"3","50","105","""""","9.9"
"4","50","105","""""","9.9"
"5","50","105","""""","9.9"
"6","50","105","""""","9.9"
"7","50","105","""""","9.9"
"8","50","105","""""","9.9"
"9","50","105","""""","9.9"
"10","50","105","""""","9.9"
"11","50","105","""""","9.9"
"12","50","105","""""","9.9"
"13","50","105","""""","9.9"
"14","50","105","""""","9.9"
"15","50","105","""""","9.9"
"16","50","105","""""","9.9"
"17","50","105","""""","9.9"
"18","50","105","""""","9.9"
"19","50","105","""""","9.9"
"20","50","105","""""","9.9"
"21","50","105","""""","9.9"
"22","50","105","""""","9.9"
"23","50","105","""""","9.9"
"24","50","105","""""","9.9"
"25","50","105","""""","9.9"
"26","50","105","""""","9.9"
"27","50","105","""""","9.9"
"28","50","105","""""","9.9"
"29","50","105","""""","9.9"
"30","50","105","""""","9.9"
"31","50","105","""""","9.9"
"32","50","105","""""","9.9"
"33","50","105","""""","9.9"
"34","50","105","""""","9.9"
"35","50","105","""""","9.9"
"36","50","105","""""","9.9"
"37","50","105","""""","9.9"
"38","50","105","""""","9.9"
"39","50","105","""""","9.9"
"40","50","105","""""","9.9"
"41","50","105","""""","9.9"
"42","50","105","""""","9.9"
"43","50","105","""""","9.9"
"44","50","105","""""","9.9"
"45","50","105","""""","9.9"
"46","50","105","""""","9.9"
"47","50","105","""""","9.9"
"48","50","105","""""","9.9"
"49","50","105","""""","9.9"
"50","50","105","""""","9.9"
"0","49","105","""""","9.9"
"1","49","105","""""","9.9"
"2","49","105","""""","9.9"
"3","49","105","""""","9.9"
"4","49","105","""""","9.9"
"5","49","105","""""","9.9"
"6","49","105","""""","9.9"
"7","49","105","""""","9.9"
"8","49","105","""""","9.9"
"9","49","105","""""","9.9"
"10","49","105","""""","9.9"
"11","49","105","""""","9.9"
"12","49","105","""""","9.9"
"13","49","105","""""","9.9"
"14","49","105","""""","9.9"
"15","49","105","""""","9.9"
"16","49","105","""""","9.9"
"17","49","105","""""","9.9"
"18","49","55","""""","9.9"
"19","49","55","""""","9.9"
"20","49","105","""""","9.9"
"21","49","105","""""","9.9"
"22","49","105","""""","9.9"
"23","49","105","""""","9.9"
"24","49","105","""""","9.9"
"25","49","105","""""","9.9"
"26","49","105","""""","9.9"
"27","49","105","""""","9.9"
"28","49","105","""""","9.9"
"29","49","105","""""","9.9"
"30","49","105","""""","9.9"
"31","49","105","""""","9.9"
"32","49","105","""""","9.9"
"33","49","105","""""","9.9"
"34","49","105","""""","9.9"
"35","49","105","""""","9.9"
"36","49","105","""""","9.9"
"37","49","105","""""","9.9"
"38","49","105","""""","9.9"
"39","49","105","""""","9.9"
"40","49","105","""""","9.9"
"41","49","105","""""","9.9"
"42","49","105","""""","9.9"
"43","49","105","""""","9.9"
"44","49","105","""""","9.9"
"45","49","105","""""","9.9"
"46","49","105","""""","9.9"
"47","49","105","""""","9.9"
"48","49","105","""""","9.9"
"49","49","105","""""","9.9"
"50","49","105","""""","9.9"
"0","48","105","""""","9.9"
"1","48","105","""""","9.9"
"2","48","105","""""","9.9"
"3","48","105","""""","9.9"
"4","48","105","""""","9.9"
"5","48","105","""""","9.9"
"6","48","105","""""","9.9"
"7","48","105","""""","9.9"
"8","48","105","""""","9.9"
"9","48","105","""""","9.9"
"10","48","105","""""","9.9"
"11","48","105","""""","9.9"
"12","48","105","""""","9.9"
"13","48","105","""""","9.9"
"14","48","105","""""","9.9"
"15","48","55","""""","9.9"
"16","48","55","""""","9.9"
"17","48","55","""""","9.9"
"18","48","55","""""","9.9"
"19","48","55","""""","9.9"
"20","48","55","""""","9.9"
"21","48","55","""""","9.9"
"22","48","55","""""","9.9"
"23","48","105","""""","9.9"
"24","48","105","""""","9.9"
"25","48","105","""""","9.9"
"26","48","105","""""","9.9"
"27","48","105","""""","9.9"
"28","48","105","""""","9.9"
"29","48","105","""""","9.9"
"30","48","105","""""","9.9"
"31","48","105","""""","9.9"
"32","48","105","""""","9.9"
"33","48","105","""""","9.9"
"34","48","105","""""","9.9"
"35","48","105","""""","9.9"
"36","48","105","""""","9.9"
"37","48","105","""""","9.9"
"38","48","105","""""","9.9"
"39","48","105","""""","9.9"
"40","48","105","""""","9.9"
"41","48","105","""""","9.9"
"42","48","105","""""","9.9"
"43","48","105","""""","9.9"
"44","48","105","""""","9.9"
"45","48","105","""""","9.9"
"46","48","105","""""","9.9"
"47","48","105","""""","9.9"
"48","48","105","""""","9.9"
"49","48","105","""""","9.9"
"50","48","105","""""","9.9"
"0","47","105","""""","9.9"
"1","47","105","""""","9.9"
"2","47","105","""""","9.9"
"3","47","105","""""","9.9"
"4","47","105","""""","9.9"
"5","47","105","""""","9.9"
"6","47","105","""""","9.9"
"7","47","105","""""","9.9"
"8","47","105","""""","9.9"
"9","47","105","""""","9.9"
"10","47","105","""""","9.9"
"11","47","105","""""","9.9"
"12","47","105","""""","9.9"
"13","47","105","""""","9.9"
"14","47","55","""""","9.9"
"15","47","55","""""","9.9"
"16","47","55","""""","9.9"
"17","47","55","""""","9.9"
"18","47","55","""""","9.9"
"19","47","55","""""","9.9"
"20","47","55","""""","9.9"
"21","47","55","""""","9.9"
"22","47","55","""""","9.9"
"23","47","55","""""","9.9"
"24","47","55","""""","9.9"
"25","47","55","""""","9.9"
"26","47","55","""""","9.9"
"27","47","55","""""","9.9"
"28","47","105","""""","9.9"
"29","47","105","""""","9.9"
"30","47","105","""""","9.9"
"31","47","105","""""","9.9"
"32","47","105","""""","9.9"
"33","47","105","""""","9.9"
"34","47","105","""""","9.9"
"35","47","105","""""","9.9"
"36","47","105","""""","9.9"
"37","47","105","""""","9.9"
"38","47","105","""""","9.9"
"39","47","55","""""","9.9"
"40","47","55","""""","9.9"
"41","47","55","""""","9.9"
"42","47","105","""""","9.9"
"43","47","105","""""","9.9"
"44","47","105","""""","9.9"
"45","47","105","""""","9.9"
"46","47","105","""""","9.9"
"47","47","105","""""","9.9"
"48","47","105","""""","9.9"
"49","47","105","""""","9.9"
"50","47","105","""""","9.9"
"0","46","105","""""","9.9"
"1","46","105","""""","9.9"
"2","46","105","""""","9.9"
"3","46","105","""""","9.9"
"4","46","105","""""","9.9"
"5","46","105","""""","9.9"
"6","46","105","""""","9.9"
"7","46","105","""""","9.9"
"8","46","105","""""","9.9"
"9","46","105","""""","9.9"
"10","46","105","""""","9.9"
"11","46","55","""""","9.9"
"12","46","35","""""","9.9"
"13","46","35","""""","9.9"
"14","46","35","""""","9.9"
"15","46","35","""""","9.9"
"16","46","55","""""","9.9"
"17","46","55","""""","9.9"
"18","46","55","""""","9.9"
"19","46","55","""""","9.9"
"20","46","55","""""","9.9"
"21","46","55","""""","9.9"
"22","46","55","""""","9.9"
"23","46","55","""""","9.9"
"24","46","55","""""","9.9"
"25","46","55","""""","9.9"
"26","46","55","""""","9.9"
"27","46","55","""""","9.9"
